17100038	1327
17100039	1328
17100040	1329
17100043	1330
17100044	1331
17100045	1332
17100046	1333
17100047	1334
17100048	1335
17101001	1336
17101002	1337
17101003	1338
17101004	1339
17101005	1340
17101006	1341
17101007	1342
17101008	1343
17101009	1344
17101010	1345
17101011	1346
17101013	1347
17101014	1348
17101015	1349
17101016	1350
17101020	1351
17101021	1352
17101022	1353
17101023	1354
17101024	1355
17101026	1356
17101027	1357
17101030	1358
17101031	1359
17101032	1360
17101033	1361
17101034	1362
17101035	1363
17101036	1364
17101037	1365
17101038	1366
17101056	1367
17101058	1368
17102001	1369
17102002	1370
17102003	1371
17102004	1372
17102005	1373
17102006	1374
17102007	1375
17102008	1376
17102009	1377
17102010	1378
17102011	1379
17102012	1380
17102013	1381
17102014	1382
17102015	1383
17102016	1384
17102017	1385
17102032	1386
17102033	1387
17102034	1388
17102035	1389
17102036	1390
17102037	1391
17102038	1392
17102039	1393
17102040	1394
17102041	1395
17102042	1396
17102043	1397
17102044	1398
17102045	1399
17102046	1400
17102047	1401
17103001	1402
17103007	1403
17103008	1404
17103009	1405
17103010	1406
17103011	1407
17103012	1408
17103013	1409
17103014	1410
17103015	1411
17103016	1412
17103017	1413
17103019	1414
17103020	1415
17103021	1416
17103022	1417
17103025	1418
17103041	1419
17103042	1420
17103043	1421
17103044	1422
17103045	1423
17103046	1424
17103047	1425
17103048	1426
17103049	1427
17103050	1428
17103051	1429
17103052	1430
17103059	1431
17103060	1432
17103061	1433
17104001	1434
17104002	1435
17104003	1436
17104004	1437
17104005	1438
17104006	1439
17104007	1440
17104008	1441
17104009	1442
17104011	1443
17104012	1444
17104013	1445
17104014	1446
17104015	1447
17104016	1448
17104017	1449
17104018	1450
17104026	1451
17104027	1452
17104028	1453
17104030	1454
17104031	1455
17104034	1456
17104036	1457
17104037	1458
17104038	1459
17104039	1460
17104040	1461
17104041	1462
17105001	1463
17105002	1464
17105003	1465
17105004	1466
17105009	1467
17105010	1468
17105011	1469
17105012	1470
17105013	1471
17105017	1472
17105018	1473
17105019	1474
17105020	1475
17105021	1476
17105022	1477
17105041	1478
17105042	1479
17105043	1480
17105044	1481
17105045	1482
17105046	1483
17105047	1484
17105048	1485
17105049	1486
17105050	1487
17105051	1488
17105052	1489
17105053	1490
17105054	1491
17105055	1492
17105056	1493
17105057	1494
17106001	1495
